Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Age,Seniority_Days,TotalSpend,TotalChildren,Is_Couple,CmpAccepted_Total,WebRatio,AvgSpendPerPurchase,Education_Enc,y_true,y_proba,y_pred,Cluster,Segment
82384.0,0,0,55,984,51,432,180,120,190,1,3,10,13,1,0,0,1,0,0,0,69,587,1957,0,1,1,0.1111111111111111,72.48148148148148,3,1,0.14454939513573922,0,2,Aises Passifs
68487.0,0,0,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,36,532,1366,0,1,0,0.3,45.53333333333333,2,0,0.012465178982247239,0,2,Aises Passifs
72099.0,0,0,18,546,91,410,119,0,22,1,3,4,10,1,0,0,0,0,0,0,50,610,1188,0,1,0,0.1666666666666666,66.0,2,0,0.06559661861698639,0,2,Aises Passifs
26872.0,0,0,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,43,256,72,0,1,0,0.2,14.4,2,0,0.4467815216576379,0,1,Petits Budgets
16581.0,0,0,51,1,3,4,2,3,11,1,0,0,3,4,0,0,0,0,0,0,39,533,24,0,0,0,0.0,6.0,0,0,0.01310675200116614,0,1,Petits Budgets
28249.0,0,0,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,63,14,43,0,1,0,0.3333333333333333,7.166666666666667,0,0,0.0044571712038752945,0,1,Petits Budgets
68142.0,0,1,96,897,126,196,91,112,37,3,10,4,7,6,0,0,0,0,0,0,60,669,1459,1,1,0,0.4545454545454545,66.31818181818181,2,0,0.11893950860968087,0,2,Aises Passifs
35523.0,1,0,8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,43,269,66,1,1,0,0.4285714285714285,9.428571428571429,1,0,0.07279065745638852,0,1,Petits Budgets
69142.0,0,1,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,72,0,535,1,0,1,0.4705882352941176,31.47058823529412,2,0,0.015722391944233624,0,0,Actifs Moyens
41437.0,1,1,5,29,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,0,67,645,32,2,0,0,0.2,6.4,4,0,0.08585832644376681,0,1,Petits Budgets
48904.0,0,1,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,64,574,371,1,0,0,0.5,26.5,2,0,0.3699204121641413,0,0,Actifs Moyens
26997.0,0,0,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,73,601,434,0,1,0,0.3333333333333333,36.16666666666666,0,0,0.06273658462667085,0,0,Actifs Moyens
37334.0,1,1,44,26,1,16,2,2,15,4,3,0,4,4,0,0,0,0,0,0,66,123,62,2,1,0,0.375,7.75,4,0,0.008437697829529358,0,1,Petits Budgets
31089.0,1,0,57,31,3,31,2,8,4,3,3,0,4,8,0,0,0,0,0,0,43,681,79,1,1,0,0.375,9.875,2,0,0.17634849540699327,0,1,Petits Budgets
94642.0,0,0,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,73,137,2211,0,1,2,0.2272727272727272,100.5,2,0,0.10400532664113454,0,3,Premium Engages
54072.0,1,1,71,35,0,4,0,0,0,1,2,0,2,8,0,0,0,0,0,0,61,337,39,2,1,0,0.4,7.8,4,0,0.00611320137140936,0,1,Petits Budgets
29672.0,1,1,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,59,474,25,2,1,0,0.0,6.25,2,0,0.013987325644196429,0,1,Petits Budgets
31395.0,1,1,80,23,1,25,0,8,7,4,2,1,3,6,0,0,0,0,0,0,68,463,64,2,0,0,0.2857142857142857,9.142857142857142,1,0,0.01926882762356807,0,1,Petits Budgets
